order_id,user_id,order_time,order_value,delivery_time_minutes,payment_method,is_discount_used,city
5243,5510,2024-02-02 19:31:00,360.11,18,COD,True,Delhi
5244,5511,2024-01-22 23:39:00,574.03,18,UPI,False,Mumbai
5245,5511,2024-02-02 08:17:00,633.01,13,UPI,True,Mumbai
5246,5514,2024-03-21 21:03:00,835.09,18,COD,True,Mumbai
5247,5514,2024-03-27 20:15:00,584.79,8,UPI,False,Mumbai
5248,5514,2024-03-28 22:04:00,773.95,13,COD,True,Mumbai
5249,5515,2024-03-29 00:42:00,701.58,22,UPI,True,Pune
5250,5516,2024-03-06 23:42:00,777.09,13,Card,False,Bangalore
5251,5518,2024-03-24 04:28:00,252.94,8,COD,True,Delhi
5252,5519,2024-02-19 07:52:00,593.31,10,Card,True,Bangalore
5253,5520,2024-02-09 21:34:00,4.79,22,UPI,True,Hyderabad
5254,5521,2024-01-18 10:04:00,626.22,25,Card,True,Delhi
5255,5522,2024-02-14 22:06:00,620.19,8,UPI,True,Hyderabad
5256,5523,2024-01-18 21:25:00,719.89,24,COD,False,Delhi
5257,5524,2024-02-09 18:29:00,326.75,24,COD,False,Hyderabad
5258,5526,2024-02-06 22:35:00,415.06,15,Card,True,Mumbai
5259,5526,2024-02-16 22:14:00,727.87,28,UPI,False,Mumbai
5260,5528,2024-02-13 10:15:00,506.48,35,UPI,False,Hyderabad
5261,5528,2024-02-27 05:12:00,571.43,13,Card,True,Hyderabad
5262,5531,2024-02-05 21:39:00,526.78,26,UPI,True,Mumbai
5263,5532,2024-01-16 22:49:00,619.34,18,COD,False,Pune
5264,5536,2024-03-05 22:20:00,469.52,18,COD,False,Mumbai
5265,5537,2024-03-22 08:58:00,563.98,17,UPI,True,Mumbai
5266,5542,2024-03-19 23:19:00,788.7,17,UPI,False,Mumbai
5267,5542,2024-03-24 01:25:00,431.91,28,Card,True,Mumbai
5268,5542,2024-03-28 07:46:00,435.0,15,COD,True,Mumbai
5269,5545,2024-01-27 20:08:00,492.33,19,Card,True,Mumbai
5270,5545,2024-02-03 22:39:00,820.73,19,UPI,False,Mumbai
5271,5546,2024-03-28 23:08:00,698.36,5,COD,False,Mumbai
5272,5547,2024-02-27 23:46:00,692.08,15,Card,False,Bangalore
5273,5548,2024-02-26 18:24:00,839.25,12,COD,True,Hyderabad
5274,5548,2024-03-14 09:10:00,713.67,23,Card,True,Hyderabad
5275,5549,2024-02-22 15:19:00,450.88,22,COD,False,Hyderabad
5276,5550,2024-03-20 08:06:00,750.49,14,Card,True,Bangalore
5277,5551,2024-03-13 09:39:00,889.13,13,UPI,True,Delhi
5278,5551,2024-03-29 22:32:00,700.38,16,Card,False,Delhi
5279,5552,2024-01-19 10:15:00,458.76,30,UPI,True,Pune
5280,5552,2024-02-16 21:48:00,810.84,18,COD,False,Pune
5281,5553,2024-03-25 09:12:00,534.44,23,UPI,False,Mumbai
5282,5556,2024-01-30 10:47:00,553.37,14,Card,False,Delhi
5283,5557,2024-01-10 18:15:00,544.18,26,COD,True,Pune
5284,5557,2024-01-17 09:49:00,514.64,18,UPI,True,Pune
5285,5557,2024-01-22 18:16:00,631.11,22,Card,False,Pune
5286,5561,2024-02-25 07:26:00,406.24,11,Card,False,Hyderabad
5287,5561,2024-03-22 08:51:00,433.74,6,UPI,True,Hyderabad
5288,5562,2024-02-11 22:05:00,864.75,22,UPI,False,Mumbai
5289,5564,2024-03-15 07:15:00,710.93,22,UPI,True,Mumbai
5290,5565,2024-03-26 21:50:00,754.98,17,COD,True,Delhi
5291,5566,2024-03-18 10:23:00,960.89,19,UPI,False,Mumbai
5292,5566,2024-03-22 08:37:00,868.6,17,Card,False,Mumbai
5293,5567,2024-02-12 20:44:00,747.09,23,UPI,False,Mumbai
5294,5572,2024-03-21 17:20:00,785.84,5,COD,True,Mumbai
5295,5577,2024-02-14 07:32:00,511.21,17,COD,False,Bangalore
5296,5577,2024-02-16 08:19:00,598.88,9,COD,True,Bangalore
5297,5577,2024-02-21 18:22:00,339.4,18,Card,False,Bangalore
5298,5578,2024-01-16 10:48:00,697.32,9,Card,False,Bangalore
5299,5581,2024-02-24 22:19:00,638.06,23,UPI,True,Delhi
5300,5581,2024-02-28 21:53:00,582.72,24,UPI,False,Delhi
5301,5581,2024-03-02 10:49:00,416.59,17,Card,False,Delhi
5302,5581,2024-03-21 14:57:00,970.93,8,COD,True,Delhi
5303,5582,2024-03-15 19:33:00,321.5,24,COD,False,Delhi
5304,5585,2024-03-16 08:04:00,579.99,18,UPI,False,Pune
5305,5586,2024-02-26 01:59:00,518.2,16,COD,False,Mumbai
5306,5586,2024-03-06 09:02:00,763.64,20,UPI,False,Mumbai
5307,5590,2024-01-22 07:33:00,575.9,20,Card,True,Delhi
5308,5590,2024-01-28 22:11:00,787.36,17,COD,False,Delhi
5309,5590,2024-02-05 10:13:00,614.54,20,UPI,True,Delhi
5310,5592,2024-03-21 16:46:00,669.05,17,UPI,False,Bangalore
5311,5596,2024-03-07 10:11:00,764.31,15,COD,False,Pune
5312,5596,2024-03-18 10:21:00,517.71,11,Card,True,Pune
5313,5597,2024-01-21 08:13:00,373.42,21,COD,False,Delhi
5314,5597,2024-01-31 19:47:00,612.62,8,COD,True,Delhi
5315,5599,2024-03-01 04:55:00,340.24,7,UPI,True,Hyderabad
5316,5599,2024-03-10 10:26:00,559.04,22,COD,False,Hyderabad
5317,5600,2024-01-23 09:53:00,359.04,25,Card,False,Delhi
5318,5602,2024-01-25 18:35:00,679.92,17,COD,False,Bangalore
5319,5602,2024-01-30 07:12:00,806.35,10,COD,True,Bangalore
5320,5602,2024-02-03 20:08:00,278.14,21,Card,True,Bangalore
5321,5602,2024-02-07 23:49:00,677.19,17,Card,False,Bangalore
5322,5603,2024-01-24 14:38:00,304.03,14,COD,False,Hyderabad
5323,5603,2024-01-25 10:14:00,1042.25,19,Card,True,Hyderabad
5324,5605,2024-03-27 08:47:00,913.85,15,COD,False,Pune
5325,5608,2024-01-31 07:25:00,643.11,13,COD,True,Bangalore
5326,5609,2024-03-30 09:53:00,598.32,22,Card,False,Pune
5327,5614,2024-01-22 09:55:00,745.23,16,Card,False,Bangalore
5328,5614,2024-01-29 19:33:00,660.12,29,Card,True,Bangalore
5329,5614,2024-02-11 09:30:00,562.05,14,COD,False,Bangalore
5330,5616,2024-02-04 05:48:00,626.98,33,UPI,False,Mumbai
5331,5617,2024-01-11 23:02:00,370.99,14,Card,False,Bangalore
5332,5618,2024-02-11 23:22:00,672.72,7,COD,True,Hyderabad
5333,5618,2024-02-22 19:50:00,520.66,21,COD,False,Hyderabad
5334,5618,2024-03-10 20:26:00,365.91,17,Card,True,Hyderabad
5335,5618,2024-03-11 07:36:00,696.3,18,Card,False,Hyderabad
5336,5620,2024-01-24 09:38:00,938.09,14,COD,False,Delhi
5337,5620,2024-02-02 23:03:00,656.7,12,COD,False,Delhi
5338,5622,2024-03-16 09:15:00,584.54,23,Card,False,Pune
5339,5624,2024-02-08 18:53:00,314.23,16,Card,True,Bangalore
5340,5624,2024-02-11 18:40:00,566.02,26,UPI,False,Bangalore
5341,5625,2024-02-05 21:20:00,734.54,21,Card,True,Mumbai
5342,5625,2024-02-18 15:10:00,560.49,14,UPI,False,Mumbai
5343,5627,2024-01-20 23:08:00,376.56,26,COD,True,Hyderabad
5344,5627,2024-02-04 20:43:00,451.03,30,UPI,False,Hyderabad
5345,5630,2024-03-18 23:33:00,626.46,10,COD,False,Bangalore
5346,5630,2024-03-29 09:22:00,217.81,31,UPI,False,Bangalore
5347,5632,2024-02-29 08:23:00,695.25,17,UPI,False,Bangalore
5348,5632,2024-03-04 23:02:00,676.38,18,UPI,False,Bangalore
5349,5636,2024-02-06 08:17:00,480.06,13,UPI,True,Hyderabad
5350,5636,2024-02-16 05:59:00,374.02,17,UPI,True,Hyderabad
5351,5636,2024-03-04 05:33:00,522.25,17,UPI,True,Hyderabad
5352,5637,2024-01-15 07:20:00,664.1,15,Card,True,Hyderabad
5353,5637,2024-01-22 10:39:00,554.18,7,Card,False,Hyderabad
5354,5639,2024-03-27 08:19:00,382.78,31,Card,False,Pune
5355,5640,2024-03-03 19:40:00,610.93,25,Card,False,Hyderabad
5356,5640,2024-03-07 21:35:00,335.87,14,Card,True,Hyderabad
5357,5640,2024-03-19 21:54:00,890.68,18,UPI,False,Hyderabad
5358,5640,2024-03-22 07:06:00,583.81,15,UPI,False,Hyderabad
5359,5643,2024-01-27 08:19:00,668.17,24,COD,False,Bangalore
5360,5643,2024-02-03 09:41:00,619.78,8,UPI,False,Bangalore
5361,5643,2024-02-13 18:24:00,592.61,27,UPI,False,Bangalore
5362,5644,2024-02-28 22:01:00,677.64,5,Card,False,Hyderabad
5363,5645,2024-01-26 21:31:00,234.18,16,COD,False,Bangalore
5364,5645,2024-01-28 18:46:00,795.02,7,Card,False,Bangalore
5365,5646,2024-01-30 08:29:00,418.5,13,UPI,False,Delhi
5366,5646,2024-02-08 08:38:00,471.16,17,COD,True,Delhi
5367,5646,2024-02-14 19:23:00,559.46,18,UPI,False,Delhi
5368,5647,2024-01-28 20:35:00,497.76,10,Card,False,Mumbai
5369,5647,2024-02-01 02:16:00,608.38,20,UPI,False,Mumbai
5370,5647,2024-02-05 00:50:00,987.48,17,UPI,False,Mumbai
5371,5647,2024-02-10 16:13:00,770.49,22,Card,True,Mumbai
5372,5647,2024-02-17 08:36:00,644.03,17,UPI,True,Mumbai
5373,5647,2024-02-18 11:41:00,755.51,15,Card,False,Mumbai
5374,5647,2024-02-22 21:34:00,644.48,17,UPI,False,Mumbai
5375,5647,2024-03-18 06:29:00,596.37,18,Card,False,Mumbai
5376,5648,2024-02-24 10:20:00,466.68,35,UPI,False,Pune
5377,5649,2024-03-20 08:26:00,738.82,13,COD,True,Bangalore
5378,5649,2024-03-25 22:47:00,541.72,14,Card,False,Bangalore
5379,5650,2024-01-05 22:31:00,698.31,11,UPI,False,Hyderabad
5380,5652,2024-03-23 10:54:00,536.96,21,UPI,False,Bangalore
5381,5653,2024-02-15 20:07:00,228.37,22,UPI,True,Mumbai
5382,5653,2024-03-02 09:55:00,566.0,13,UPI,True,Mumbai
5383,5654,2024-02-28 10:14:00,250.26,10,COD,False,Delhi
5384,5655,2024-01-05 23:47:00,738.8,16,COD,False,Hyderabad
5385,5655,2024-01-19 23:46:00,490.54,25,COD,True,Hyderabad
5386,5655,2024-02-10 10:42:00,727.31,22,Card,False,Hyderabad
5387,5657,2024-01-27 09:39:00,529.96,25,COD,False,Bangalore
5388,5658,2024-03-21 08:04:00,614.04,7,UPI,False,Pune
5389,5659,2024-02-15 09:23:00,455.3,11,UPI,False,Pune
5390,5660,2024-02-17 23:52:00,532.21,16,UPI,False,Mumbai
5391,5661,2024-01-15 21:14:00,740.63,18,COD,True,Hyderabad
5392,5661,2024-01-19 14:46:00,679.14,15,Card,True,Hyderabad
5393,5661,2024-01-22 09:06:00,787.1,18,COD,False,Hyderabad
5394,5661,2024-01-28 08:57:00,584.21,16,Card,False,Hyderabad
5395,5662,2024-03-10 00:58:00,567.55,15,Card,True,Delhi
5396,5662,2024-03-16 10:49:00,423.48,13,UPI,False,Delhi
5397,5663,2024-01-23 13:01:00,383.36,22,COD,False,Bangalore
5398,5664,2024-03-07 23:54:00,803.07,16,COD,False,Bangalore
5399,5665,2024-02-26 16:30:00,765.75,15,COD,True,Delhi
5400,5667,2024-01-06 07:33:00,389.77,14,Card,False,Bangalore
5401,5669,2024-01-25 10:48:00,862.54,8,UPI,False,Hyderabad
5402,5669,2024-02-08 09:11:00,749.44,11,UPI,False,Hyderabad
5403,5669,2024-02-14 23:34:00,863.48,12,COD,False,Hyderabad
5404,5669,2024-02-19 10:14:00,262.69,31,UPI,False,Hyderabad
5405,5669,2024-03-08 08:13:00,754.63,11,UPI,False,Hyderabad
5406,5669,2024-03-21 19:22:00,755.38,21,Card,False,Hyderabad
5407,5669,2024-03-28 18:30:00,997.51,14,Card,False,Hyderabad
5408,5670,2024-02-19 09:07:00,356.61,18,Card,True,Hyderabad
5409,5672,2024-03-22 22:08:00,359.29,16,COD,True,Hyderabad
5410,5673,2024-01-31 09:21:00,467.93,27,UPI,False,Delhi
5411,5674,2024-03-11 10:57:00,505.87,20,UPI,False,Mumbai
5412,5674,2024-03-24 07:47:00,217.95,14,COD,False,Mumbai
5413,5675,2024-02-09 19:13:00,859.84,21,UPI,True,Delhi
5414,5677,2024-02-11 10:35:00,290.95,12,COD,False,Hyderabad
5415,5680,2024-01-23 12:38:00,270.75,22,UPI,True,Mumbai
5416,5680,2024-02-11 07:30:00,419.12,25,Card,False,Mumbai
5417,5682,2024-01-29 19:57:00,649.69,11,COD,True,Mumbai
5418,5682,2024-01-31 22:29:00,458.58,11,UPI,True,Mumbai
5419,5683,2024-02-19 03:33:00,114.18,20,COD,False,Hyderabad
5420,5684,2024-03-12 07:02:00,608.73,27,Card,False,Delhi
5421,5685,2024-02-07 20:03:00,396.55,10,UPI,False,Mumbai
5422,5685,2024-03-10 07:25:00,720.21,23,Card,False,Mumbai
5423,5686,2024-02-21 13:04:00,463.45,26,Card,False,Delhi
5424,5687,2024-03-03 08:31:00,685.31,19,Card,False,Bangalore
5425,5687,2024-03-26 03:14:00,825.46,22,UPI,False,Bangalore
5426,5690,2024-03-07 07:56:00,577.17,13,UPI,False,Bangalore
5427,5691,2024-01-23 08:35:00,589.48,14,COD,False,Hyderabad
5428,5691,2024-01-24 22:45:00,269.19,22,UPI,False,Hyderabad
5429,5691,2024-01-30 12:55:00,372.16,24,UPI,False,Hyderabad
5430,5691,2024-02-04 01:08:00,848.79,16,UPI,False,Hyderabad
5431,5691,2024-02-15 22:31:00,667.91,19,UPI,True,Hyderabad
5432,5692,2024-01-29 23:07:00,391.18,10,UPI,False,Hyderabad
5433,5694,2024-03-26 07:56:00,482.17,23,COD,True,Hyderabad
5434,5696,2024-02-04 08:43:00,792.79,15,Card,False,Pune
5435,5696,2024-02-10 09:37:00,653.85,11,COD,True,Pune
5436,5698,2024-02-09 07:13:00,599.46,18,Card,True,Pune
5437,5698,2024-02-23 09:46:00,484.03,14,Card,False,Pune
5438,5700,2024-02-16 10:15:00,696.53,11,COD,False,Pune
5439,5701,2024-02-03 19:32:00,793.75,13,UPI,True,Mumbai
5440,5701,2024-02-12 19:52:00,388.31,16,COD,True,Mumbai
5441,5702,2024-02-11 14:02:00,517.83,16,COD,True,Bangalore
5442,5705,2024-02-18 07:32:00,526.2,24,UPI,True,Pune
5443,5706,2024-03-09 07:50:00,882.31,16,COD,True,Mumbai
5444,5707,2024-03-29 10:13:00,932.54,21,COD,False,Bangalore
5445,5708,2024-01-23 03:33:00,422.57,25,Card,False,Hyderabad
5446,5710,2024-01-31 09:14:00,905.06,23,COD,False,Hyderabad
5447,5711,2024-02-21 23:57:00,797.62,27,COD,True,Pune
5448,5711,2024-03-05 18:43:00,539.47,23,UPI,True,Pune
5449,5713,2024-01-30 18:11:00,529.56,12,Card,False,Hyderabad
5450,5716,2024-03-06 09:18:00,868.56,8,Card,True,Bangalore
5451,5716,2024-03-13 19:09:00,858.27,16,Card,False,Bangalore
5452,5716,2024-03-27 14:16:00,816.52,10,COD,False,Bangalore
5453,5717,2024-03-23 22:11:00,343.13,15,Card,False,Mumbai
5454,5718,2024-03-12 08:09:00,821.46,27,Card,False,Delhi
5455,5719,2024-02-05 08:36:00,606.79,19,Card,False,Pune
5456,5719,2024-02-07 22:47:00,638.93,20,COD,False,Pune
5457,5719,2024-02-16 10:54:00,517.59,13,UPI,False,Pune
5458,5719,2024-02-27 10:52:00,1134.43,29,UPI,False,Pune
5459,5720,2024-02-12 07:23:00,695.64,27,COD,False,Bangalore
5460,5720,2024-02-23 10:56:00,440.36,15,COD,False,Bangalore
5461,5721,2024-01-16 07:32:00,489.35,13,COD,False,Bangalore
5462,5721,2024-02-06 23:46:00,961.26,30,UPI,True,Bangalore
5463,5724,2024-01-31 21:24:00,407.88,22,COD,True,Hyderabad
5464,5724,2024-02-11 10:36:00,552.28,23,UPI,True,Hyderabad
5465,5724,2024-02-12 08:47:00,657.42,5,Card,False,Hyderabad
5466,5725,2024-03-02 04:23:00,438.39,12,Card,False,Delhi
5467,5726,2024-03-10 21:40:00,500.34,16,Card,False,Mumbai
5468,5726,2024-03-23 18:22:00,583.53,17,COD,False,Mumbai
5469,5728,2024-03-12 21:34:00,904.06,6,Card,True,Mumbai
5470,5729,2024-03-02 08:36:00,409.52,12,Card,False,Delhi
5471,5732,2024-03-19 08:51:00,578.33,16,Card,False,Hyderabad
5472,5734,2024-02-27 21:14:00,653.88,26,Card,True,Delhi
5473,5734,2024-03-01 07:03:00,654.91,21,COD,True,Delhi
5474,5737,2024-02-11 20:42:00,661.95,19,COD,False,Mumbai
5475,5737,2024-02-23 09:57:00,550.02,6,COD,False,Mumbai
5476,5737,2024-02-26 08:23:00,1388.47,24,COD,True,Mumbai
5477,5738,2024-03-20 09:24:00,684.62,10,UPI,False,Pune
5478,5742,2024-03-18 23:19:00,1009.53,14,Card,True,Mumbai
5479,5742,2024-03-20 07:59:00,724.99,9,UPI,True,Mumbai
5480,5743,2024-02-21 19:37:00,536.29,9,COD,False,Mumbai
5481,5745,2024-03-06 08:37:00,813.94,17,Card,True,Hyderabad
5482,5746,2024-02-29 08:33:00,732.68,11,COD,False,Delhi
5483,5746,2024-03-09 09:49:00,654.56,18,COD,False,Delhi
5484,5752,2024-03-18 18:46:00,343.49,23,COD,False,Mumbai
5485,5752,2024-03-26 08:33:00,486.22,22,COD,False,Mumbai
5486,5752,2024-03-27 14:26:00,666.91,24,Card,True,Mumbai
5487,5757,2024-02-03 09:52:00,481.99,16,Card,False,Delhi
5488,5757,2024-02-08 02:07:00,852.19,22,COD,False,Delhi
5489,5759,2024-02-06 22:41:00,373.4,14,COD,False,Delhi
5490,5760,2024-01-13 09:07:00,310.29,22,COD,True,Delhi
5491,5763,2024-02-03 23:04:00,387.46,10,COD,False,Hyderabad
5492,5765,2024-01-26 10:05:00,332.73,15,COD,True,Bangalore
5493,5767,2024-01-05 21:39:00,372.91,6,UPI,False,Pune
5494,5767,2024-01-19 19:18:00,345.69,21,UPI,False,Pune
5495,5767,2024-02-01 10:27:00,989.34,15,Card,False,Pune
5496,5769,2024-02-04 19:30:00,668.51,17,COD,False,Bangalore
5497,5772,2024-03-22 11:36:00,1032.69,12,Card,True,Pune
5498,5772,2024-03-29 21:47:00,554.38,14,UPI,False,Pune
5499,5773,2024-01-29 20:34:00,563.65,25,UPI,False,Delhi
5500,5773,2024-02-25 09:19:00,543.66,18,Card,False,Delhi
5501,5774,2024-03-07 08:06:00,674.1,16,COD,True,Delhi
5502,5775,2024-03-17 07:40:00,471.35,21,Card,False,Bangalore
5503,5776,2024-01-27 23:15:00,478.17,13,Card,False,Mumbai
5504,5780,2024-02-26 20:31:00,281.91,9,UPI,True,Hyderabad
5505,5782,2024-02-22 23:58:00,787.72,19,UPI,False,Delhi
5506,5787,2024-03-18 09:50:00,123.6,23,Card,False,Pune
5507,5787,2024-03-20 19:04:00,379.58,16,COD,False,Pune
5508,5787,2024-03-25 18:26:00,516.44,18,UPI,True,Pune
5509,5790,2024-02-26 00:07:00,596.17,21,COD,True,Delhi
5510,5791,2024-01-25 23:25:00,406.58,6,UPI,True,Bangalore
5511,5794,2024-03-04 19:32:00,618.02,18,Card,False,Pune
5512,5795,2024-02-10 18:14:00,292.71,9,Card,False,Hyderabad
5513,5795,2024-02-15 07:24:00,319.27,18,Card,False,Hyderabad
5514,5795,2024-03-04 10:29:00,510.97,7,COD,False,Hyderabad
5515,5797,2024-01-14 09:54:00,424.32,15,COD,True,Pune
5516,5797,2024-01-23 04:56:00,602.77,13,UPI,False,Pune
5517,5797,2024-01-27 07:42:00,614.14,13,UPI,False,Pune
5518,5797,2024-02-07 07:46:00,633.53,15,UPI,True,Pune
5519,5800,2024-01-16 22:52:00,767.85,23,COD,True,Hyderabad
5520,5801,2024-03-18 10:48:00,767.63,25,UPI,False,Delhi
5521,5802,2024-02-09 09:59:00,513.31,19,Card,True,Pune
5522,5803,2024-02-05 22:38:00,424.44,15,COD,False,Bangalore
5523,5803,2024-02-10 17:43:00,739.48,18,COD,False,Bangalore
5524,5804,2024-02-17 19:18:00,592.56,13,Card,False,Hyderabad
5525,5805,2024-02-22 08:45:00,641.87,13,UPI,True,Mumbai
5526,5806,2024-03-14 19:55:00,452.1,14,UPI,False,Pune
5527,5809,2024-02-26 20:28:00,700.67,13,Card,True,Hyderabad
5528,5810,2024-02-19 22:14:00,514.32,17,UPI,True,Bangalore
5529,5810,2024-02-20 10:44:00,517.1,19,Card,True,Bangalore
5530,5810,2024-02-21 08:48:00,405.23,24,UPI,False,Bangalore
5531,5811,2024-02-25 08:19:00,319.05,16,COD,True,Mumbai
5532,5811,2024-03-14 21:30:00,264.07,15,COD,True,Mumbai
5533,5813,2024-02-15 20:19:00,753.3,22,COD,False,Mumbai
5534,5814,2024-03-26 22:46:00,605.77,22,Card,True,Hyderabad
5535,5815,2024-03-10 15:21:00,439.93,12,UPI,False,Delhi
5536,5815,2024-03-19 23:05:00,887.14,27,Card,False,Delhi
5537,5816,2024-03-27 10:40:00,496.87,18,UPI,False,Bangalore
5538,5818,2024-02-22 22:03:00,461.1,26,UPI,False,Mumbai
5539,5820,2024-03-05 18:38:00,870.39,19,UPI,False,Delhi
5540,5820,2024-03-10 09:22:00,765.84,12,COD,True,Delhi
5541,5823,2024-03-15 23:00:00,592.1,21,UPI,False,Delhi
5542,5824,2024-03-11 08:06:00,455.11,12,COD,False,Bangalore
5543,5824,2024-03-14 23:59:00,315.33,19,Card,True,Bangalore
5544,5825,2024-02-26 20:32:00,708.21,18,Card,False,Pune
5545,5826,2024-01-22 14:10:00,320.33,23,Card,False,Pune
5546,5828,2024-02-15 15:07:00,939.07,25,Card,True,Bangalore
5547,5828,2024-02-17 07:36:00,392.39,20,COD,False,Bangalore
5548,5828,2024-03-17 09:50:00,590.48,16,COD,False,Bangalore
5549,5829,2024-01-20 16:18:00,604.4,19,Card,False,Pune
5550,5829,2024-01-25 08:48:00,581.85,19,Card,False,Pune
5551,5829,2024-01-29 10:54:00,507.9,19,UPI,False,Pune
5552,5830,2024-01-08 18:21:00,484.79,15,Card,True,Mumbai
5553,5833,2024-02-12 07:02:00,892.78,29,UPI,False,Hyderabad
5554,5833,2024-02-16 08:16:00,865.06,21,UPI,False,Hyderabad
5555,5834,2024-01-16 20:52:00,636.25,22,UPI,False,Hyderabad
5556,5836,2024-01-15 06:01:00,547.57,8,UPI,False,Mumbai
5557,5837,2024-03-10 10:55:00,373.38,15,COD,False,Delhi
5558,5838,2024-02-25 22:52:00,698.54,9,UPI,True,Mumbai
5559,5840,2024-02-14 21:40:00,366.52,19,UPI,False,Delhi
5560,5840,2024-02-20 06:36:00,832.24,13,COD,False,Delhi
5561,5841,2024-01-07 09:14:00,634.16,12,Card,False,Pune
5562,5842,2024-01-19 06:36:00,701.27,16,UPI,True,Hyderabad
5563,5842,2024-02-04 12:13:00,618.02,12,UPI,True,Hyderabad
5564,5842,2024-02-26 22:23:00,646.04,19,UPI,False,Hyderabad
5565,5844,2024-02-19 18:17:00,668.92,18,Card,False,Bangalore
5566,5844,2024-02-28 07:31:00,1112.26,31,Card,False,Bangalore
5567,5844,2024-03-23 07:04:00,136.35,14,COD,False,Bangalore
5568,5848,2024-02-09 12:28:00,637.25,21,UPI,True,Pune
5569,5848,2024-02-22 08:58:00,656.98,24,Card,True,Pune
5570,5851,2024-01-17 10:54:00,825.78,18,Card,False,Pune
5571,5851,2024-01-29 20:40:00,322.69,25,COD,True,Pune
5572,5851,2024-02-11 23:30:00,578.88,13,Card,False,Pune
5573,5853,2024-02-13 18:08:00,554.8,18,Card,True,Delhi
5574,5853,2024-02-14 20:02:00,799.22,20,Card,True,Delhi
5575,5857,2024-03-03 05:38:00,715.78,28,UPI,False,Hyderabad
5576,5859,2024-03-22 21:34:00,570.52,12,UPI,True,Mumbai
5577,5860,2024-02-17 10:46:00,702.93,17,UPI,True,Pune
5578,5861,2024-02-20 08:47:00,1010.08,20,UPI,False,Delhi
5579,5863,2024-03-25 21:12:00,676.95,15,UPI,True,Hyderabad
5580,5865,2024-02-23 08:54:00,482.96,32,COD,True,Pune
5581,5866,2024-03-16 10:26:00,411.02,18,COD,False,Bangalore
5582,5867,2024-02-26 07:39:00,443.96,18,COD,False,Bangalore
5583,5868,2024-03-20 10:24:00,629.46,24,UPI,True,Pune
5584,5870,2024-02-14 07:43:00,768.11,12,Card,True,Hyderabad
5585,5870,2024-02-21 08:05:00,790.56,19,UPI,False,Hyderabad
5586,5870,2024-02-25 10:44:00,673.76,11,Card,False,Hyderabad
5587,5871,2024-03-09 03:27:00,515.32,22,Card,True,Hyderabad
5588,5872,2024-02-15 10:05:00,591.68,10,Card,False,Hyderabad
5589,5872,2024-02-26 08:29:00,825.19,25,Card,False,Hyderabad
5590,5872,2024-02-29 19:49:00,343.38,15,Card,False,Hyderabad
5591,5875,2024-03-02 19:01:00,506.3,15,COD,True,Bangalore
5592,5876,2024-01-22 09:34:00,579.0,20,COD,False,Hyderabad
5593,5876,2024-02-02 11:55:00,820.85,13,COD,False,Hyderabad
5594,5879,2024-01-29 20:17:00,687.08,18,COD,False,Delhi
5595,5881,2024-03-16 10:07:00,115.15,7,Card,False,Bangalore
5596,5881,2024-03-24 08:11:00,503.89,9,UPI,False,Bangalore
5597,5883,2024-02-15 05:55:00,131.55,21,Card,False,Delhi
5598,5883,2024-02-26 18:02:00,634.11,27,COD,False,Delhi
5599,5885,2024-02-02 10:39:00,422.81,26,UPI,False,Delhi
5600,5887,2024-01-14 22:24:00,617.04,21,Card,False,Hyderabad
5601,5892,2024-03-28 08:00:00,553.24,22,COD,True,Hyderabad
5602,5893,2024-01-31 08:25:00,820.44,20,UPI,False,Pune
5603,5894,2024-02-25 16:55:00,648.45,14,COD,False,Hyderabad
5604,5894,2024-02-29 10:24:00,740.5,6,Card,True,Hyderabad
5605,5895,2024-02-18 18:46:00,351.11,29,Card,False,Bangalore
5606,5896,2024-02-25 20:14:00,776.1,17,Card,False,Mumbai
5607,5898,2024-02-06 23:10:00,633.02,18,Card,False,Hyderabad
5608,5898,2024-02-09 08:09:00,514.37,15,UPI,True,Hyderabad
5609,5898,2024-02-18 09:13:00,608.33,17,UPI,False,Hyderabad
5610,5902,2024-01-16 07:42:00,586.8,10,Card,False,Mumbai
5611,5904,2024-03-29 18:32:00,516.17,27,Card,True,Pune
5612,5905,2024-03-28 16:39:00,569.72,10,UPI,True,Pune
5613,5906,2024-01-27 11:24:00,332.33,13,UPI,False,Pune
5614,5908,2024-03-05 18:50:00,457.94,18,UPI,True,Mumbai
5615,5908,2024-03-18 08:15:00,630.69,14,Card,False,Mumbai
5616,5909,2024-03-13 22:16:00,251.69,8,COD,False,Hyderabad
5617,5909,2024-03-22 10:59:00,213.83,22,Card,False,Hyderabad
5618,5910,2024-02-10 00:01:00,240.03,12,Card,False,Hyderabad
5619,5911,2024-01-13 04:38:00,685.61,15,UPI,False,Delhi
5620,5912,2024-03-31 09:25:00,1078.37,18,Card,True,Delhi
5621,5915,2024-01-31 21:34:00,413.77,24,Card,True,Hyderabad
5622,5916,2024-03-23 08:20:00,1141.34,10,COD,False,Bangalore
5623,5917,2024-01-06 23:39:00,717.87,24,UPI,True,Bangalore
5624,5918,2024-02-12 10:13:00,654.7,18,COD,False,Delhi
5625,5919,2024-01-20 18:48:00,631.41,9,Card,True,Delhi
5626,5919,2024-02-01 09:03:00,419.17,18,UPI,False,Delhi
5627,5919,2024-02-07 23:45:00,903.04,14,UPI,False,Delhi
5628,5919,2024-02-16 21:41:00,1014.23,17,COD,True,Delhi
